age_binary,age_bucketized,sex_binary,race_C,score,rank,juv_fel_count_C,decile_score_C,juv_misd_count_C,juv_other_count_C,priors_count_C,days_b_screening_arrest_C,c_days_from_compas_C,c_charge_degree_C,v_decile_score_C,start_C,end_C,event_C,MarriageStatus_C,is_recid,is_violent_recid,two_year_recid,Violence_score,Recidivism_score
0,0,1,1,0.3400688856502372,5785,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,-1.89,0.15
0,0,0,0,0.339767681613908,5786,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.17,0.22
0,0,0,0,0.33952927604061833,5787,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-2.62,-0.68
0,0,0,0,0.3394601154762845,5788,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.06,-0.29
0,0,0,0,0.3392326056899617,5789,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.03,0.64
0,0,0,0,0.33911924526803905,5790,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.56,-0.46
0,0,0,1,0.3390844840985928,5791,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.48,-0.88
1,1,0,0,0.3389807092899277,5792,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,-4,-2.26
0,0,1,1,0.3387126017260996,5793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.84,-1.17
0,0,0,0,0.33868382199572783,5794,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-0.7,0.87
0,0,0,0,0.3386095858352546,5795,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-0.42,0.67
0,0,0,0,0.33843670469872444,5796,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1.09,0.2
1,1,0,2,0.33832353336812543,5797,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-0.81,0.69
0,0,0,0,0.3381671012516029,5798,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,-2.52,-1.33
0,0,0,1,0.3381105191683987,5799,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-1.32,0.65
0,0,0,1,0.3380350378111241,5800,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-1.87,0.66
1,0,0,0,0.33798639530445995,5801,1,0,1,1,2,1,1,0,0,2,1,0,6,1,0,1,-1.0925062117537625,1.4419808333829909
1,1,0,0,0.33792998935219243,5802,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-3.7,-1.36
0,0,0,1,0.337800270841361,5803,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.48,-1.28
1,1,1,0,0.3376331636555947,5804,1,1,0,0,3,1,2,1,0,2,2,1,5,1,1,1,-4.234457178311367,0.3563503467301703
0,0,0,0,0.3373421596794245,5805,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.32,-0.61
0,0,0,0,0.3373152192074844,5806,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-1.76,-0.15
0,0,0,1,0.3372611198627955,5807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.29,-0.6
1,1,0,1,0.3370608753296215,5808,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,-3.69,-1.7
1,1,0,1,0.33660822599972,5809,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,-2.13,-1.18
0,0,0,0,0.33653755754344145,5810,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,-1.92,0.14
0,0,0,2,0.3365099772032544,5811,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1.56,-0.02
1,1,1,2,0.33642525462654715,5812,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,-4.17,-2.62
1,1,0,1,0.3364043415948073,5813,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,-3.75,-2.22
1,1,0,1,0.33621770500921666,5814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4.1,-2.5
0,0,0,2,0.33590638058322114,5815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77,-0.1
0,0,0,1,0.33583838880649114,5816,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.69,-0.74
1,1,0,0,0.3357746736763723,5817,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.77,-0.86
1,1,0,1,0.335620999859392,5818,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-4.5,-2.92
0,0,0,0,0.33555217465523457,5819,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.07,0.05
1,1,1,1,0.33517995692256475,5820,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,-4.17,-2.12
1,1,0,1,0.3349003108899914,5821,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-4.26,-2.74
0,0,1,1,0.3347683025408945,5822,3,1,1,0,0,2,2,0,0,2,2,0,1,1,0,0,-3.591678637852037,1.0613507980738284
0,0,0,0,0.3346617350056624,5823,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-0.95,0.69
0,0,0,1,0.3346481110281556,5824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66,-1.44
1,1,0,0,0.3345640488423589,5825,0,1,0,0,2,1,0,0,0,0,0,1,1,1,0,1,-3.32,-0.15
1,1,0,1,0.3345047073346559,5826,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.89,-0.16
0,0,1,0,0.3342644173276961,5827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31,-0.34
0,0,1,0,0.33417702801513605,5828,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1.62,-0.48
0,0,0,0,0.3340634035472593,5829,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-0.92,1.07
0,0,0,2,0.3337767318750283,5830,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,-2.1,-1.1
0,0,1,2,0.3337400248470966,5831,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,-2.32,-0.47
1,1,0,0,0.33369713852908645,5832,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,-2.65,-0.55
0,0,0,0,0.3335023241732509,5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64,-1.31
0,0,0,1,0.33336097841984463,5834,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-2.45,-1.18
0,0,0,0,0.3331412996070157,5835,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.6,-1.1
1,0,0,0,0.3331242303651061,5836,1,1,0,0,1,0,1,0,1,2,1,0,6,0,0,1,0.2618235181648441,-0.7558830555351248
1,1,0,2,0.3331097341462341,5837,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,-4.2,-2.6
0,0,0,2,0.3329974413384009,5838,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1.33,0.33
0,0,0,1,0.332889805930092,5839,0,0,2,2,3,1,1,1,1,1,1,0,4,1,0,0,-2.358256970380448,-1.9056176189999452
1,1,0,0,0.3328026639267458,5840,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-3.37,-0.88
1,1,0,1,0.3326411324956327,5841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.12,-0.49
0,0,0,0,0.332617197175028,5842,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-1.9,0.29
0,0,0,1,0.3325320810079857,5843,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1.66,0.14
0,0,0,2,0.33252072745051914,5844,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-0.97,-0.18
1,1,0,2,0.3322483185777729,5845,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-4.19,-2.54
0,0,0,1,0.3322385879665733,5846,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-2.62,-1.18
1,1,0,2,0.3322094030245235,5847,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-2.99,-1.86
0,0,0,0,0.3320814586795796,5848,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1.06,0.29
0,0,0,0,0.33189807859852793,5849,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,-1.68,-0.45
0,0,0,1,0.33189807859852793,5850,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.24,-1.02
0,0,0,2,0.33187158259264204,5851,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.78,-0.58
1,1,0,0,0.3315924156499752,5852,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.98,0.21
1,1,0,0,0.3315858798130817,5853,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-1.33,-0.23
0,0,0,0,0.33152372496183824,5854,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,-1.23,-0.35
1,1,0,0,0.33146044930672275,5855,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,-1.54,0.55
0,0,0,0,0.3310196060153036,5856,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,-2.7,-1.35
0,0,0,2,0.33092177612226986,5857,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.9,-0.15
1,1,0,0,0.33090381790945483,5858,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-3.64,-1.73
0,0,1,1,0.3308592645219791,5859,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-0.75,-0.13
0,0,0,0,0.3307363549567871,5860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37,0.14
1,1,0,0,0.3304484001015909,5861,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,-3.12,-0.06
1,1,0,2,0.3303467133656932,5862,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-4.04,-2.11
1,1,0,1,0.3302513159522692,5863,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.57,-0.58
0,0,0,0,0.3298871959494111,5864,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-2.42,-0.88
1,1,0,1,0.3297727397221904,5865,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,-3.37,-1.23
0,0,0,0,0.32969238612028,5866,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-0.67,0.38
1,1,0,2,0.32960629317949475,5867,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,-3.87,-2.55
0,0,0,0,0.32954607717845164,5868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-2.56,-1.41
0,0,0,0,0.32951519162658777,5869,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,-0.89,0.56
1,1,0,1,0.32946619788493964,5870,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.19,0.38
0,0,0,0,0.32914804616890025,5871,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1.64,-0.73
1,1,0,1,0.32905464272058554,5872,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,-2.17,-0.2
0,0,0,1,0.3289699843240428,5873,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1.48,-0.19
0,0,0,1,0.3289193226571963,5874,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-2.37,-1.31
1,1,0,1,0.3287349237112096,5875,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-4.4,-2.75
0,0,0,1,0.32872125402290664,5876,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,-2.48,-1.29
0,0,0,0,0.3286598949307712,5877,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1.54,0.56
0,0,0,0,0.32862025706521963,5878,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,-1.47,0.22
0,0,0,0,0.32830397617594803,5879,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-1.94,0.87
1,1,0,2,0.3282856903501393,5880,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.41,-1.0
0,0,1,0,0.3281393333737054,5881,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.17,-0.55
1,1,0,2,0.3281321454103883,5882,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-3.52,-1.93
0,0,0,1,0.3280750011089124,5883,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,-2.38,-0.27
1,1,0,0,0.32783447556448025,5884,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,-2.22,-0.73
0,0,0,0,0.327820736513503,5885,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.89,0.17
0,0,0,1,0.3277849717073373,5886,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,-2.24,-0.65
0,0,0,1,0.32775590371920005,5887,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.32,-0.12
0,0,0,0,0.32772641594672713,5888,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-2.04,-0.86
0,0,0,1,0.3276943230359025,5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.94,-0.44
0,0,0,0,0.3276392150692286,5890,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-1.37,-0.63
0,0,0,0,0.32747549053346303,5891,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1.7,-0.11
0,0,0,1,0.3274631145104292,5892,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,-1.5,0.73
0,0,1,1,0.3274617055280908,5893,0,1,0,0,0,0,0,0,1,0,0,1,4,1,1,1,-1.63,-0.17
0,0,0,1,0.3274084352371785,5894,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-2.4,-0.67
0,0,1,1,0.32740278589882266,5895,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.45,-1.1
1,1,0,0,0.32726602315440423,5896,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-3.01,-0.93
0,0,0,0,0.32720207183602296,5897,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,-0.83,0.74
0,0,0,0,0.3268835064768918,5898,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-1.84,0.63
1,1,0,0,0.3268452012371389,5899,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.42,-0.9
0,0,0,1,0.3267907878516807,5900,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.23,0.37
0,0,0,0,0.3266641915327208,5901,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-2.41,-0.46
0,0,0,0,0.32666270765807875,5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78,-1.58
0,0,0,0,0.32664856123901176,5903,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-0.4,0.73
1,0,1,0,0.32646197427827484,5904,3,1,1,2,3,0,2,1,0,0,0,0,4,0,0,0,-2.7840447443441154,-1.8125787687858324
0,0,1,1,0.3263346557905236,5905,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.94,-0.44
1,1,1,0,0.3258940422725454,5906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.22,-1.51
0,0,1,0,0.3257877844346448,5907,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.95,-1.62
0,0,0,0,0.3255843311913407,5908,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.15,0.08
0,0,0,0,0.3253587197745117,5909,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,-1.22,0.15
1,1,0,2,0.32529553682248946,5910,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,-3.06,-1.56
1,1,1,2,0.3252824345461217,5911,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,-4.13,-2.49
0,0,1,0,0.32496339516618616,5912,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,-1.94,-0.59
0,0,0,1,0.3249026757193351,5913,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-0.82,0.15
1,1,0,0,0.3247881387469532,5914,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-3.33,-1.81
0,0,0,1,0.3247297051762845,5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37,-0.99
0,0,0,1,0.3247237452769987,5916,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,1,-2.41,-0.7
0,0,0,0,0.3246946048733537,5917,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2,-0.84
1,1,0,1,0.32462707565482085,5918,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.95,-2.07
0,0,0,0,0.32457934376745623,5919,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-0.64,0.21
0,0,0,2,0.3242530096328069,5920,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.91,-0.69
1,1,0,1,0.3240612233493274,5921,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.72,-1.8
1,1,0,2,0.32395603372624937,5922,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,-2.49,-0.4
0,0,1,0,0.3237212941636825,5923,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1.88,-0.38
0,0,0,1,0.32368416594687666,5924,0,1,0,0,0,0,0,0,1,0,0,1,4,1,1,1,-0.69,0.42
0,0,0,0,0.3236358195259374,5925,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,-2.19,-0.39
0,0,1,0,0.3234872618449117,5926,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,-2.48,-0.47
0,0,0,0,0.3234336044022707,5927,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.74,0.32
0,0,0,0,0.3233568589231314,5928,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.64,-0.94
0,0,0,1,0.3230855816528658,5929,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-1.18,-0.13
1,1,0,0,0.3229975455033659,5930,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,-2.47,-0.19
1,1,0,1,0.322967571027693,5931,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,-3.85,-1.94
0,0,1,1,0.3221821586515347,5932,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-1.47,-0.4
0,0,0,1,0.3220920419086713,5933,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.23,0.25
1,1,0,0,0.3219936403196833,5934,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,-2.53,-0.5
0,0,0,2,0.3214823649077633,5935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.86,-0.43
0,0,0,0,0.3213792728281024,5936,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.19,-0.63
0,0,0,2,0.3212488715882665,5937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-2.14,-1.08
0,0,0,0,0.32114441405059696,5938,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-2.33,-1.26
1,1,1,0,0.32104652560200186,5939,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,-1.69,0.52
0,0,0,2,0.320993500338049,5940,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1.08,-0.49
0,0,0,1,0.3208824204452275,5941,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,-2.09,0.08
0,0,0,0,0.3208705683097988,5942,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1.79,1.07
0,0,0,2,0.3207694347993289,5943,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.5,-0.19
0,0,0,0,0.3205205344273503,5944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1.84,-0.98
1,1,0,0,0.3204345063113303,5945,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,-3.95,-2.31
0,0,1,1,0.32026775940639696,5946,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7,0.88
0,0,1,1,0.3200413236249328,5947,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.79,-0.54
1,0,0,2,0.31998439263542355,5948,0,1,0,0,1,2,1,0,1,2,2,1,1,0,0,1,0.32000694219332715,-2.8084180510696903
0,0,1,1,0.3197283503027398,5949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83,0.04
0,0,0,2,0.3196463717349583,5950,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-0.2,1.05
0,0,0,0,0.319610876062702,5951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.94,-0.64
0,0,0,0,0.31943157740390155,5952,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-1.7,-0.25
0,0,1,0,0.3193945490097997,5953,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.2,0.28
1,1,0,2,0.3192521647324743,5954,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,-2.34,-0.74
0,0,1,0,0.3192287867510711,5955,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.56,-0.88
1,1,0,2,0.31895891780230745,5956,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.03,-2.43
0,0,1,1,0.3188871914513963,5957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,-0.17
0,0,0,2,0.31876136776959274,5958,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,-2.58,-0.41
0,0,1,1,0.3186108067153565,5959,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,-2.99,-1.15
0,0,0,0,0.31857970064926705,5960,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-0.77,0.46
1,1,0,1,0.31853707198288383,5961,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,-4.4,-2.41
1,1,0,0,0.3185049837196782,5962,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-1.55,0.26
0,1,1,2,0.318201877179383,5963,1,1,1,2,0,0,1,1,1,1,0,0,4,1,0,0,0.5388584018188993,-2.701871417634349
1,1,0,0,0.3181223044633377,5964,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,-2.18,0.54
0,0,0,0,0.31772761623426304,5965,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.74,-1.58
0,0,0,0,0.317521171224372,5966,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-0.92,0.08
0,0,0,1,0.31750648654645225,5967,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-0.88,-0.48
0,0,0,1,0.3174137943356232,5968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.58,-1.34
0,0,0,1,0.3173913322028077,5969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.64,-0.51
0,0,1,2,0.31714526866666826,5970,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-1.61,-0.92
1,1,0,0,0.3169517752347221,5971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33,-0.11
0,0,0,0,0.3162766866746787,5972,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.97,0.88
0,0,0,0,0.31613910868187195,5973,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,-1.95,-0.58
0,0,0,1,0.3160579991752129,5974,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.47,0.06
0,0,1,0,0.3160082326727157,5975,2,0,0,2,3,0,1,0,0,1,1,1,1,1,1,0,-0.7169412711290435,-2.9805830794574617
1,1,0,0,0.3159611354493721,5976,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,-2.25,-0.39
0,0,0,1,0.31576894123031457,5977,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,-2.16,-0.12
1,1,0,0,0.3156943188339457,5978,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,-1.65,0.03
0,0,0,0,0.3154239001384358,5979,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1.83,-0.27
0,0,0,1,0.31541563497487546,5980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68,-1.17
0,0,0,1,0.3152422218077639,5981,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-1.76,-0.78
0,0,0,1,0.3152340729667377,5982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.82,-0.89
0,0,0,2,0.31517216157088257,5983,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-1.33,0.13
0,0,0,0,0.3151447250849867,5984,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.16,0.57
0,0,0,0,0.3148979073519158,5985,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-1.41,0.34
0,0,1,0,0.3148294601191671,5986,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.48,-0.11
1,1,0,1,0.3142553643556708,5987,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,-2.63,-1.4
0,0,1,0,0.3142156011581689,5988,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.45,0.8
0,0,0,0,0.3141955268340118,5989,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-2.96,-0.18
0,0,0,0,0.3141950459403354,5990,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.64,0.03
0,0,0,0,0.3141484899427531,5991,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.9,0.51
0,0,0,1,0.31397098040161525,5992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.93,-0.38
0,0,0,0,0.31378982713654424,5993,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,-3.05,-0.91
0,0,0,2,0.3136897378647392,5994,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1.18,1.02
0,0,0,1,0.313565037767719,5995,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.1,-1.03
0,0,0,0,0.3135558811669545,5996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8,-0.72
0,0,0,1,0.31355198972781995,5997,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1.69,-0.15
1,1,0,0,0.3131899384206088,5998,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.69,-2.22
1,1,0,1,0.3131188387941111,5999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4.15,-2.34
0,0,1,0,0.3130376898526328,6000,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.53,0.54
0,0,0,0,0.3126085141594496,6001,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.6,0.0
1,1,1,1,0.312508779809133,6002,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,-3.71,-2.22
1,1,0,0,0.3124944313473216,6003,0,1,0,0,1,0,0,0,0,0,1,1,6,1,0,1,-2.43,0.05
0,1,1,1,0.3124798100610834,6004,0,1,0,2,1,0,1,1,0,2,0,0,1,1,1,1,-1.94645877021056,-0.22540498823210786
0,0,0,0,0.31244108452551195,6005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11,-0.11
0,0,0,0,0.31220333380412346,6006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.53,-0.82
