age_binary,age_bucketized,sex_binary,race_C,score,rank,juv_fel_count_C,decile_score_C,juv_misd_count_C,juv_other_count_C,priors_count_C,days_b_screening_arrest_C,c_days_from_compas_C,c_charge_degree_C,v_decile_score_C,start_C,end_C,event_C,MarriageStatus_C,is_recid,is_violent_recid,two_year_recid,Violence_score,Recidivism_score
1,1,0,1,0.08484098197189187,7898,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,-1.06,-0.04
1,1,0,2,0.0839896189034347,7899,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.99,-2.36
1,1,0,0,0.08306192487324053,7900,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,-2.67,-0.74
1,1,0,0,0.08220968464112988,7901,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-2.77,-0.44
1,1,0,0,0.08194348007731894,7902,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.21,-0.98
1,1,1,1,0.08179225253147221,7903,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.61,-1.82
1,1,0,1,0.08133393140759626,7904,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,-1.54,-0.08
0,0,0,0,0.08125016276904913,7905,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-1.21,-0.17
1,0,1,1,0.08099318391623744,7906,0,1,0,1,3,1,2,0,1,1,1,0,3,1,0,0,-0.05012862005079022,-1.8397536315454808
1,1,0,2,0.08095554060540577,7907,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.35,-1.61
1,1,0,0,0.08044590800189394,7908,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-3.3,-0.96
1,1,0,0,0.08024726719797493,7909,2,0,0,1,0,2,2,0,1,2,0,0,2,0,1,1,-0.003768608008794416,1.3975413629469753
1,1,0,1,0.07978196004946357,7910,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,-2.32,-0.36
1,1,0,0,0.0797151205313637,7911,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-3.65,-1.92
1,1,1,2,0.07945677616262138,7912,3,1,0,0,2,2,2,0,1,0,1,1,4,1,1,1,-0.41030953087211497,-1.2336908999093177
1,1,0,1,0.07945344456381648,7913,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.35,-1.54
1,1,0,2,0.07884275999259732,7914,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,-2.06,-0.6
0,1,0,2,0.07865112248791117,7915,0,1,0,2,3,1,1,0,0,0,2,0,4,0,0,1,-1.9302650267350157,0.9947359322868023
1,0,0,1,0.07858770446236141,7916,2,0,0,0,3,1,2,0,1,1,2,0,5,1,1,0,-2.682722020520225,-1.8599628126453367
1,1,0,1,0.07808518684314225,7917,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.65,-0.46
1,1,0,0,0.07723947723716629,7918,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-3.26,-1.84
0,0,0,2,0.07716491856509723,7919,2,1,0,0,3,1,0,0,0,2,0,1,0,1,1,1,-0.11145474302206716,0.8205278086542096
1,0,0,1,0.07692240437605613,7920,1,0,2,1,0,2,1,0,0,2,0,1,0,1,1,1,-3.6763493695965694,-0.8303731393275546
0,0,0,0,0.07672057259125957,7921,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-3.06,-1.33
0,0,0,1,0.07623586560073313,7922,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.99,-1.55
1,1,1,1,0.07489164141123927,7923,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-3.46,-1.61
1,1,0,1,0.07350724839815559,7924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.76,-1.48
1,0,1,2,0.07335421016435728,7925,1,0,0,0,2,0,0,1,0,2,1,0,6,0,1,0,-3.95990501657725,-2.054953623892482
1,1,0,0,0.0724595325437617,7926,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.59,-2.03
1,1,0,0,0.0722961718766541,7927,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,-2.13,-0.5
0,0,0,0,0.07210461053872064,7928,2,1,0,0,0,1,2,1,1,2,1,1,6,0,1,0,-4.62697770697062,-1.6308443621084192
0,0,0,0,0.07206420294893234,7929,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0,0,-1.72,0.33
1,1,0,0,0.07200903714443957,7930,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.79,0.01
0,1,1,2,0.07190076411085244,7931,2,0,0,1,0,2,2,0,1,2,1,1,6,0,1,0,-1.6480753269106647,0.21542508192120868
1,1,0,0,0.07154483461166368,7932,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.65,-0.74
1,1,1,1,0.0713953848840343,7933,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-3.81,-1.99
1,0,1,1,0.07083276280932849,7934,2,0,2,1,3,2,0,1,0,1,0,0,2,0,1,0,-0.6029643009963115,-2.3123307608092225
1,1,0,1,0.07052550081589515,7935,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,-2.17,-0.08
0,1,0,0,0.07038862318520467,7936,2,0,0,1,3,1,2,1,1,1,2,0,2,1,1,0,0.13146592713819505,1.6396411902562305
1,0,1,1,0.07027188360823211,7937,0,0,0,0,0,2,2,0,0,1,0,0,6,0,0,1,-0.4797824054257678,-0.3240503871850016
1,1,0,1,0.06975712802247552,7938,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,1,-2.42,-1.0
1,1,0,0,0.06946235813541203,7939,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,-3.43,-0.52
1,1,0,1,0.06897496686137218,7940,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,-2.67,-0.57
0,0,1,0,0.06876329455790542,7941,0,1,1,1,2,1,2,0,1,1,2,0,6,0,0,1,-2.567560013662917,1.2701855357792071
0,1,1,0,0.06862609384785501,7942,3,0,2,1,1,0,1,1,1,1,0,1,2,0,1,0,0.6419591434967789,-2.282981272011145
1,1,0,1,0.06839275942813433,7943,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,-3.15,-0.74
1,1,0,0,0.0680280975101214,7944,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.32,-0.28
0,0,0,0,0.06799818785921355,7945,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,-3.19,-1.63
1,1,0,0,0.06738234081382682,7946,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,-3.4,-1.15
1,0,1,2,0.0672621067945054,7947,1,1,0,1,0,0,0,1,1,0,1,0,5,1,0,0,-1.4815339533785041,0.8821295620760012
1,1,0,0,0.06600543012650573,7948,3,0,1,0,3,2,0,0,1,0,0,0,1,0,0,1,-0.12733134741472352,-0.8661715617588017
1,1,0,1,0.06591515106428059,7949,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.42,-1.5
0,1,0,0,0.06562360669893819,7950,2,1,0,1,0,2,0,1,1,1,0,1,5,0,1,1,-1.950259487290372,0.639442636968294
1,1,0,0,0.06526379569573065,7951,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-2.88,-0.28
0,1,0,0,0.0651013643741093,7952,2,0,2,1,1,2,2,0,0,0,1,0,6,1,1,0,-4.292944236541686,-1.4107884693318724
1,1,1,2,0.06484325689243609,7953,1,0,2,0,1,1,1,1,0,0,1,0,3,1,1,0,-2.2119463344182253,1.0246529076401272
1,1,0,1,0.06470252452980453,7954,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-1.47,-0.13
1,1,1,1,0.06449336463381916,7955,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.14,-0.65
1,1,0,1,0.06420242225525086,7956,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-3.06,0.29
1,1,1,1,0.06380521240463577,7957,2,1,2,0,3,1,0,0,1,1,1,1,0,0,1,1,-1.8788843560235748,-1.3773090335272509
1,1,1,0,0.06359192937457603,7958,0,1,0,0,0,1,0,0,0,0,0,1,6,1,0,1,-2.37,-0.2
1,1,0,1,0.06354031366755948,7959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.43,-1.34
1,1,1,0,0.06340670487949818,7960,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-3.67,-2.17
1,1,0,0,0.06066636108121658,7961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-3.31,-1.83
1,1,0,1,0.06044645286942324,7962,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-3.44,-1.85
1,1,0,1,0.060211792055381234,7963,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.86,-0.88
1,1,1,1,0.06017684980845195,7964,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,-3.64,-1.55
1,1,0,2,0.05987329083215447,7965,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.18,-0.36
1,1,1,1,0.059790074522499626,7966,1,0,2,2,0,0,1,0,1,0,1,0,2,0,0,1,-1.207291538835395,-1.2741203539823511
1,0,1,2,0.05931575271432533,7967,3,0,0,2,2,1,0,0,1,0,2,0,3,0,1,1,0.3778956678102201,-0.431586552386777
0,1,1,0,0.059249731993051065,7968,3,0,2,1,3,0,2,0,1,1,2,1,2,0,1,1,-3.632714116892678,0.21462567950741507
1,1,0,1,0.05861089090713467,7969,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-2.97,-1.25
1,1,0,1,0.057682022177802876,7970,0,0,0,0,0,0,0,1,0,0,0,1,6,1,1,1,-2.61,-0.85
1,1,1,1,0.057366411780814586,7971,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-2.96,-0.02
1,1,0,1,0.05709002162140176,7972,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-3.47,-1.22
1,1,0,0,0.0567238619315128,7973,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,-3.73,-2.18
1,1,0,2,0.056651650818514476,7974,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-2.85,-1.52
1,1,0,0,0.05629318902280223,7975,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,-1.94,-0.2
1,1,0,2,0.05563656608069168,7976,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-3.99,-2.31
1,1,0,1,0.05528632610144657,7977,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-4.29,-2.63
1,1,1,1,0.055176742091918585,7978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.71,-1.89
1,1,0,1,0.05509940513322642,7979,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-2.16,-0.38
1,1,1,1,0.05507945921312063,7980,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,-3.33,-1.73
1,1,0,1,0.05334545796728951,7981,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,-2.47,-0.32
1,0,1,0,0.05323224935870302,7982,3,0,1,1,2,0,1,0,1,0,0,0,6,1,0,0,-0.4022307361586126,1.4520072353401543
1,1,0,2,0.05071613814615167,7983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.9,-0.63
1,1,0,1,0.0504132114031004,7984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.61,-0.53
1,1,0,1,0.04995255566610868,7985,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-3.34,-1.42
1,1,0,2,0.0489339818344296,7986,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,-3.5,-1.86
1,1,0,0,0.04820792220935788,7987,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-3.2,-0.93
1,1,1,1,0.04779585335882647,7988,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-3.07,-0.09
1,1,0,1,0.047723259125857835,7989,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,-3.82,-2.06
1,1,0,1,0.04534058035677357,7990,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-3.08,-1.56
1,1,0,1,0.04530808067462161,7991,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.09,-1.29
1,1,0,0,0.045260463976626315,7992,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.63,-0.09
1,1,1,0,0.044168894307742734,7993,2,0,2,0,2,2,0,0,1,2,1,1,5,1,1,1,-1.2897835387816832,-0.6711977306802215
1,1,0,1,0.04396612690516799,7994,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-3.7,-2.17
1,1,0,0,0.04375975524237497,7995,3,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0.4005389620866664,-1.4752928378138033
1,0,0,1,0.04362989291351016,7996,2,0,2,0,3,0,2,0,0,2,1,1,4,1,0,1,-2.2216902459186603,1.1842983274069834
1,1,0,1,0.04345148702218543,7997,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-3.62,-1.84
0,0,0,1,0.04331487207733759,7998,2,0,2,1,2,2,2,0,1,1,2,1,4,0,1,0,-2.3555281338135527,1.1706066993505289
1,1,0,1,0.043257459621998666,7999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07,-0.67
0,0,0,1,0.04276349596703949,8000,3,1,1,0,3,1,1,0,0,2,0,1,4,0,0,0,-0.2030821779576888,-1.722369539807887
1,1,0,2,0.04238479771110765,8001,3,0,0,0,0,1,1,1,1,2,1,1,1,1,1,0,-0.3969269725296565,1.2639352759285352
0,0,1,0,0.04219520971732799,8002,2,0,2,1,1,2,2,0,0,0,1,1,0,1,0,0,-3.276179203044082,0.3995994232454612
1,1,1,1,0.04133371445730072,8003,3,1,2,2,3,1,2,0,1,1,1,1,4,1,1,0,-0.6497681512080584,0.06746900765182051
0,1,1,1,0.04129424151576566,8004,3,0,0,2,2,0,2,0,1,1,2,0,5,0,1,0,-0.6571312097244397,1.4662474317312777
1,1,0,1,0.03996557320247324,8005,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-0.61,0.23
1,1,0,1,0.0399619212945011,8006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-2.33,-0.76
1,1,0,1,0.03946507705186675,8007,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,-2.77,-0.13
1,1,0,1,0.037856937348724085,8008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.9,-2.18
1,0,1,2,0.03705707012491721,8009,0,1,0,0,0,0,0,1,1,0,0,0,3,0,1,1,-3.896652044031079,-1.5879406530315985
1,0,0,2,0.03676486979862609,8010,0,0,0,0,1,0,0,1,0,0,0,0,6,1,1,0,-2.281773673475963,-1.02749181299636
0,0,0,1,0.03667621790998665,8011,2,0,2,0,0,1,0,1,1,0,0,0,6,1,1,1,-3.5366721245055697,-1.0435050280998046
0,1,0,2,0.03638967748102129,8012,3,0,2,2,3,2,2,1,1,0,1,1,6,1,1,1,0.6824407037606974,-0.8615589673105157
1,0,0,1,0.036387355086301976,8013,1,1,1,1,2,2,0,0,1,0,2,0,0,0,0,1,-2.1015629418742248,-0.7458498085115162
1,1,0,1,0.035885710278028116,8014,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,-4.23,-2.45
1,0,1,2,0.03516633283600101,8015,0,0,2,0,0,1,0,0,0,1,1,1,4,0,1,0,0.5027255953810661,-2.0877354052191337
1,1,1,0,0.03474245805604431,8016,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,1,-2.86,-0.67
1,0,1,0,0.03417207518910753,8017,1,0,0,0,1,1,0,0,1,1,1,0,2,0,1,1,-0.010604267428496959,1.2058589768750725
1,1,0,2,0.033189510421657575,8018,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,-3.92,-1.99
1,0,1,0,0.033142448099899365,8019,3,1,1,0,2,1,0,1,1,0,1,0,3,0,0,0,-1.9605462019394664,1.166297968110281
1,1,0,1,0.032043860549733516,8020,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,-2.59,-0.81
1,1,0,2,0.03176836008769651,8021,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,-3.3,-1.56
1,1,1,1,0.031730551418130526,8022,0,1,0,0,0,1,0,1,0,0,0,0,6,1,0,1,-2.35,-0.52
1,1,0,0,0.03151704556594759,8023,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,-3.09,-1.31
1,1,1,0,0.03122130252474476,8024,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1,0.68
1,1,0,1,0.030947242030323563,8025,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,-3.09,-1.04
1,1,1,1,0.03065755999757619,8026,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3,-0.76
1,1,0,0,0.0301323529581492,8027,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,-3.59,-1.79
1,1,0,2,0.029579239446515807,8028,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,-4.01,-2.48
0,0,0,0,0.029557828998492908,8029,0,1,2,2,1,0,0,1,0,2,1,1,2,0,0,1,-1.4261896755535248,-1.3376566158153271
0,1,0,0,0.029475208754922263,8030,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0.7815848684658615,0.4437474998787656
1,1,0,1,0.02946181005776305,8031,0,1,0,0,0,0,0,1,0,0,0,0,6,1,1,0,-1.86,0.18
1,1,1,1,0.02935484280908773,8032,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.62,-0.79
1,1,0,1,0.029172112923708023,8033,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,-3.18,-0.7
1,1,1,2,0.029052644099740288,8034,1,1,0,2,1,2,2,0,1,2,1,1,3,0,0,1,-0.6467022703299246,-2.9477001980372184
1,1,0,0,0.028941179280574162,8035,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.92,0.2
1,1,0,1,0.028786489155631763,8036,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-3.96,-2.2
0,0,1,0,0.02798412364172337,8037,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.87,-0.67
1,1,1,0,0.02779277418500009,8038,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.93,-0.55
1,1,0,1,0.027070877538025676,8039,3,1,0,0,1,1,0,1,1,1,1,1,6,0,0,0,-1.795333238361405,-1.166396246354401
1,1,0,0,0.02578872801421861,8040,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,-2.36,-0.22
0,1,1,1,0.025423605159865525,8041,1,0,2,1,2,0,2,0,1,1,1,1,2,0,1,1,-3.2564402831142285,-0.2411504347754039
0,0,1,2,0.025379021275753755,8042,2,1,1,0,0,0,0,0,0,2,1,0,5,1,1,0,-0.7367381569187925,1.0948790203926002
1,1,0,0,0.025356852007598685,8043,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.87,-1.87
1,1,0,0,0.025224945601295682,8044,0,1,0,0,0,1,0,0,1,0,0,1,2,1,0,1,-1.53,0.71
1,1,1,1,0.024275082803963958,8045,3,0,2,0,0,2,1,0,0,1,2,0,1,1,1,1,-4.394130643819553,-1.4552616701705945
1,1,0,1,0.024112938401033342,8046,0,0,0,0,0,1,0,1,0,0,0,1,2,1,0,1,-2.94,-1.66
1,1,1,1,0.02407544208189211,8047,0,0,0,0,0,1,0,1,0,0,0,1,6,1,0,1,-3.54,-1.95
0,0,0,0,0.02185786586017019,8048,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.28,-0.09
1,1,0,1,0.021082546561768004,8049,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-4.13,-2.53
1,1,0,1,0.021014143236045786,8050,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,-2.99,-1.15
0,0,0,0,0.020020632745061717,8051,3,0,2,2,3,2,0,1,0,1,1,1,3,1,0,1,-3.239718837449696,-2.475382488880519
1,1,1,1,0.01938378637359517,8052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.62,-1.59
1,1,0,1,0.017800350962973943,8053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.38,-0.87
1,1,0,0,0.017720726309360724,8054,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.4,0.43
1,1,0,0,0.017231738033542717,8055,0,1,0,0,0,1,0,0,1,0,0,1,4,1,1,1,-0.81,0.4
0,1,1,0,0.01710241766831594,8056,0,1,1,1,0,1,1,1,0,2,0,1,1,0,1,0,-2.666885069887093,-0.0744632015191784
0,1,1,0,0.01668554094250918,8057,1,1,1,1,2,1,2,1,0,0,2,1,5,1,1,0,-0.32427452633161025,-1.9492118200396007
1,1,0,0,0.016584467030367644,8058,0,1,0,0,0,0,0,1,1,0,0,1,2,1,0,1,-1.6,-0.47
1,1,0,1,0.016523283822052037,8059,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,-3.77,-1.89
1,1,0,0,0.016480822646987137,8060,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.04,-0.37
1,1,0,1,0.015685778717065342,8061,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-3,-0.47
1,1,0,1,0.01433894073239339,8062,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.39,-1.05
1,1,0,1,0.014291385239559529,8063,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-2.85,-0.78
1,1,0,0,0.012826726590280502,8064,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-2.96,-0.82
1,1,0,0,0.011575545175828206,8065,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.6,-0.37
1,1,0,2,0.0112349373673149,8066,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,-2.53,-0.75
1,1,1,2,0.009718085978860036,8067,0,1,2,0,0,1,0,1,1,2,2,1,1,1,0,0,-4.458735914176422,0.22851146515368195
1,1,0,0,0.009482719926845462,8068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.59,-1.94
1,1,0,1,0.00937404550441695,8069,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.54,-1.94
1,1,0,0,0.008323024198979567,8070,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.9,-0.26
1,1,1,1,0.007979321833134378,8071,3,0,2,1,2,1,2,1,1,2,1,0,1,0,0,0,-0.3188390831874699,-1.147429385359977
1,1,0,1,0.00765704765893005,8072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63,-1.17
1,1,0,1,0.007170838490161924,8073,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,-3.9,-2.19
1,1,0,1,0.0071154182000366375,8074,2,0,0,2,1,2,0,0,1,1,2,0,5,0,1,1,-3.0511593234088634,-2.9938417385759246
1,1,0,1,0.006729339452715366,8075,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,-3.31,-1.49
1,0,0,0,0.00627150783093261,8076,0,0,0,2,0,0,1,0,1,1,0,1,0,1,1,0,-0.8431796654523223,-1.3096278716485603
1,0,1,1,0.005509773257140693,8077,0,0,1,0,3,1,0,0,1,2,2,1,3,0,1,0,-0.9970521282324492,0.4940812219351138
1,0,1,0,0.0038927013457140673,8078,0,0,1,1,3,0,2,0,0,1,1,0,5,0,1,0,0.6774238721771768,0.3499562521690493
1,1,0,1,0.003778581210086951,8079,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-3.53,-1.54
0,0,1,2,0.003062221283351041,8080,0,1,0,2,2,1,0,1,1,2,2,1,3,0,1,0,-1.4143645432572476,-1.3829789963963584
1,1,1,1,0.002701985880664892,8081,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-3.41,-1.94
1,1,1,1,0.0017962312423008828,8082,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-3.59,-1.11
1,1,0,1,0.0013630238777982973,8083,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,-3.57,-1.7
1,1,0,0,0.0012986589163251905,8084,0,0,0,0,0,1,0,0,0,0,1,1,6,1,0,1,-4.31,-2.72
1,1,1,1,0.0010121011695487514,8085,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.31,-1.19
1,1,0,2,0.0009140610521394256,8086,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,-3.35,-1.81
1,0,1,0,0.0005621846032958233,8087,2,1,0,1,2,2,1,1,0,1,0,0,6,0,0,1,-3.709180152880816,-2.1183127271247466
1,1,1,1,0.0003099449076651163,8088,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,-3.13,-1.13
1,1,0,1,-0.0001089665794458683,8089,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-1.88,-0.4
1,1,1,1,-0.0004501739325404874,8090,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-3.38,-1.31
1,1,1,2,-0.00047966170501340116,8091,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,-3.42,-1.56
1,1,0,1,-0.0006922126584014697,8092,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-3.14,-1.47
1,1,0,0,-0.0009250924690169523,8093,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,-2,0.05
1,1,1,1,-0.0019579941722339127,8094,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,-3.01,-1.74
0,1,1,2,-0.0023671304952717076,8095,1,0,0,0,0,1,0,1,0,0,2,0,5,1,0,1,-3.184849374841437,-2.695225531502249
1,0,0,0,-0.004344762398952873,8096,0,1,0,2,0,2,2,0,0,1,0,0,4,1,0,0,-2.055919138680125,-2.4753987767137415
1,1,1,0,-0.004362702254286421,8097,0,0,1,1,1,0,0,0,1,2,1,1,0,1,0,1,0.5845851830813276,-2.40582020231063
1,1,0,0,-0.004820930508950438,8098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.69,-0.67
1,1,0,1,-0.0055755509936780134,8099,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.27,-0.57
0,1,0,0,-0.007905877463729005,8100,1,0,2,2,2,2,2,1,1,2,1,1,1,1,1,0,0.2779809904112573,-0.2365764281370937
1,1,0,0,-0.008206064034612938,8101,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,-1.72,-0.47
1,1,0,2,-0.008526031595577355,8102,0,1,0,0,0,1,0,0,0,0,0,1,6,1,0,1,-1.9,0.08
0,0,0,1,-0.008663604660250068,8103,3,1,2,0,2,1,2,0,0,0,2,1,0,0,0,1,0.4022022033821777,0.14943921200980448
1,1,1,1,-0.009465703708777695,8104,0,0,0,0,0,1,0,1,0,0,0,1,6,1,1,1,-3.62,-1.58
0,1,0,1,-0.009937661947391265,8105,3,1,2,0,2,0,1,0,0,1,1,1,1,1,0,0,-3.3228930234954137,0.6229597317784843
1,1,0,0,-0.01036283346791905,8106,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-2.3,-1.07
1,1,0,2,-0.010428181096415134,8107,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.19,0.43
0,1,1,2,-0.01076772534847753,8108,2,0,0,2,0,1,1,1,1,0,1,1,5,1,0,0,-3.2160248857327565,-2.938204908128077
0,1,0,1,-0.011293518977938288,8109,1,1,1,0,0,0,0,1,1,2,2,0,0,1,0,0,-1.583308712036933,1.5553018267839986
