age_binary,age_bucketized,sex_binary,race_C,score,rank,juv_fel_count_C,decile_score_C,juv_misd_count_C,juv_other_count_C,priors_count_C,days_b_screening_arrest_C,c_days_from_compas_C,c_charge_degree_C,v_decile_score_C,start_C,end_C,event_C,MarriageStatus_C,is_recid,is_violent_recid,two_year_recid,Violence_score,Recidivism_score
0,0,0,0,0.07672057259125957,8695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-3.06,-1.33
0,1,0,1,0.07650110296595393,8696,3,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,-3.114426111889231,0.12654108135196473
0,0,0,1,0.07623586560073313,8697,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.99,-1.55
1,1,1,1,0.07489164141123927,8698,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-3.46,-1.61
1,1,1,0,0.0747915073767581,8699,2,0,1,2,3,1,0,1,1,0,1,1,1,1,0,0,-2.7930049662099945,-0.4625973395131582
1,1,0,1,0.07350724839815559,8700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.76,-1.48
1,1,1,0,0.07250519109373421,8701,1,1,0,0,0,2,0,1,1,0,1,1,6,1,0,0,-2.497920768309612,-2.5585950091237564
1,1,0,0,0.0724595325437617,8702,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.59,-2.03
1,1,0,0,0.0722961718766541,8703,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,-2.13,-0.5
0,1,1,0,0.07210110663297364,8704,1,1,2,1,3,2,1,1,0,1,0,0,6,1,1,1,-0.03389447507133436,-2.3024761980409982
0,0,0,0,0.07206420294893234,8705,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0,0,-1.72,0.33
1,1,0,0,0.07200903714443957,8706,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.79,0.01
1,1,0,0,0.07154483461166368,8707,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.65,-0.74
1,0,0,2,0.07149057649099233,8708,2,1,2,2,3,2,1,1,0,1,0,1,2,1,1,0,-1.7200407610879165,-2.138375776762772
1,1,1,1,0.0713953848840343,8709,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-3.81,-1.99
0,1,1,0,0.0709706744572427,8710,0,1,2,0,0,0,0,1,1,0,2,0,2,1,0,0,0.6169648462816681,-0.015275136492629128
0,0,1,1,0.07093154869056606,8711,0,0,0,2,0,1,0,0,1,1,1,0,3,0,1,0,-2.700372311305353,1.0813539245711397
1,1,0,1,0.07052550081589515,8712,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,-2.17,-0.08
1,0,0,0,0.07036422308931856,8713,3,1,2,0,3,1,0,1,1,0,2,1,2,1,1,0,-4.2676027607263,1.1561064636081424
1,0,1,1,0.07007664695811266,8714,1,1,1,2,2,2,1,0,1,1,0,0,2,1,0,1,-2.369945785499971,-0.4249458623460263
1,0,1,1,0.06983279027561251,8715,1,0,2,1,3,2,2,1,1,2,2,0,6,1,0,0,-0.32305737314646343,-1.9042621040884664
1,1,0,1,0.06975712802247552,8716,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,1,-2.42,-1.0
0,0,1,0,0.06961806844607987,8717,0,1,0,0,1,1,0,1,1,2,2,0,3,1,1,1,0.1862951159200712,-1.850127147871334
1,1,0,0,0.06946235813541203,8718,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,-3.43,-0.52
0,0,1,0,0.06931921499691285,8719,1,1,0,2,3,0,0,0,0,1,2,1,4,0,1,1,-4.0994709431514105,0.5100747755361312
1,1,0,1,0.06897496686137218,8720,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,-2.67,-0.57
1,1,0,1,0.06839275942813433,8721,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,-3.15,-0.74
1,1,0,0,0.0680280975101214,8722,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.32,-0.28
0,0,0,0,0.06799818785921355,8723,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,-3.19,-1.63
1,1,0,0,0.06738234081382682,8724,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,-3.4,-1.15
1,0,1,0,0.06735611860660062,8725,1,0,0,0,0,2,1,1,0,1,2,0,2,1,1,0,-3.434921121927742,-1.4874193760198993
1,1,0,1,0.06591515106428059,8726,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.42,-1.5
1,0,0,1,0.06538358056478621,8727,3,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,-3.3156507456099904,0.2191209150203912
1,1,0,0,0.06526379569573065,8728,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-2.88,-0.28
1,1,0,1,0.06470252452980453,8729,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-1.47,-0.13
1,1,1,1,0.06449336463381916,8730,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.14,-0.65
1,0,1,0,0.06441581435173671,8731,3,0,0,1,0,0,2,0,0,1,0,0,6,0,0,0,-1.053080883728005,-1.191740824590738
1,1,0,1,0.06420242225525086,8732,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-3.06,0.29
1,1,1,0,0.06359192937457603,8733,0,1,0,0,0,1,0,0,0,0,0,1,6,1,0,1,-2.37,-0.2
1,1,0,1,0.06354031366755948,8734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.43,-1.34
1,0,0,2,0.06343074603901266,8735,0,1,0,0,1,2,1,1,1,2,1,1,2,1,1,1,-1.1452193244183475,1.5754227421842444
1,1,1,0,0.06340670487949818,8736,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-3.67,-2.17
1,0,0,0,0.06195765073185056,8737,2,1,0,1,0,1,2,1,0,1,1,0,5,1,1,1,0.12680410743824932,-0.6526862288265516
0,1,0,2,0.06122186511700301,8738,1,0,1,1,2,1,1,0,0,1,1,0,0,1,0,1,-3.3820264199557566,0.024289103564916203
1,1,0,0,0.06066636108121658,8739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-3.31,-1.83
1,1,0,2,0.060552798589872836,8740,2,1,0,2,1,0,1,0,0,2,2,1,2,0,0,1,-0.9821634746707576,0.9898257141245989
1,1,0,1,0.06044645286942324,8741,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-3.44,-1.85
1,1,0,0,0.060247747557160884,8742,2,0,1,2,3,0,0,1,0,1,0,1,6,0,1,0,-2.670732240719204,-1.8509166462201772
1,1,0,1,0.060211792055381234,8743,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.86,-0.88
1,1,1,1,0.06017684980845195,8744,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,-3.64,-1.55
1,1,1,0,0.06013518903984294,8745,2,1,0,2,0,0,0,0,1,1,1,0,1,0,0,0,-0.6232227468990326,-0.4230540205789035
1,1,0,2,0.05987329083215447,8746,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.18,-0.36
0,0,0,2,0.059630929659430176,8747,0,0,2,2,0,1,0,1,1,1,2,0,0,1,0,0,-3.326935229692877,-1.435790138389471
0,0,1,1,0.059213278309589,8748,1,0,2,2,1,1,0,1,0,2,2,1,0,1,1,0,-0.5073886033078967,-0.11894201121556858
1,1,0,1,0.05861089090713467,8749,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-2.97,-1.25
1,1,0,1,0.057682022177802876,8750,0,0,0,0,0,0,0,1,0,0,0,1,6,1,1,1,-2.61,-0.85
1,1,1,1,0.057366411780814586,8751,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-2.96,-0.02
1,1,0,1,0.05709002162140176,8752,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-3.47,-1.22
1,1,0,0,0.0567238619315128,8753,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,-3.73,-2.18
1,1,0,2,0.056651650818514476,8754,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-2.85,-1.52
1,1,0,0,0.05629318902280223,8755,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,-1.94,-0.2
1,1,0,2,0.05563656608069168,8756,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-3.99,-2.31
1,1,0,1,0.05528632610144657,8757,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-4.29,-2.63
1,1,1,1,0.055176742091918585,8758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.71,-1.89
1,1,0,1,0.05509940513322642,8759,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-2.16,-0.38
1,1,1,1,0.05507945921312063,8760,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,-3.33,-1.73
0,0,0,0,0.05389270615948438,8761,3,1,1,0,3,2,0,1,0,1,0,0,5,1,0,0,0.6935436521310834,-0.6052513401306596
1,1,0,1,0.05334545796728951,8762,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,-2.47,-0.32
0,0,1,2,0.052358210591246124,8763,1,0,0,1,1,1,2,0,1,2,0,0,6,1,0,1,-0.7826151536026379,0.4383142800241808
0,0,1,0,0.05169425568362685,8764,2,0,0,1,1,0,2,0,0,1,0,1,5,0,0,0,0.6640307354041584,-0.7430521314533509
0,1,0,2,0.05112162594858255,8765,2,0,2,2,1,1,0,0,1,1,1,0,5,1,0,0,-2.6611366614603407,0.5474366034184293
1,1,0,2,0.05071613814615167,8766,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.9,-0.63
1,1,0,1,0.0504132114031004,8767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.61,-0.53
1,1,0,0,0.050280195578732416,8768,3,1,2,1,3,0,2,0,1,1,2,1,5,1,0,0,-1.8159107183118053,-0.5971165692421554
1,1,0,1,0.04995255566610868,8769,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-3.34,-1.42
0,0,1,0,0.04952377254738366,8770,0,1,1,0,0,0,1,0,1,1,2,1,1,1,1,1,-1.5261243322077118,0.7296586037252468
1,1,0,2,0.0489339818344296,8771,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,-3.5,-1.86
1,1,0,0,0.04820792220935788,8772,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-3.2,-0.93
1,1,1,1,0.04779585335882647,8773,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-3.07,-0.09
1,0,1,0,0.04774018014404263,8774,0,0,2,1,1,0,2,0,0,1,1,1,6,0,1,1,0.5319341009810632,-0.2997790217536864
1,1,0,1,0.047723259125857835,8775,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,-3.82,-2.06
0,0,0,1,0.04746796544825582,8776,0,1,2,0,1,2,0,1,1,0,1,0,4,0,1,0,-1.4497509861982416,-0.0018070718933427266
0,0,1,0,0.047011212335016817,8777,3,1,2,0,1,2,2,0,0,0,1,1,3,0,1,0,-1.1049299719956829,-0.03107984171083045
1,1,0,2,0.046523507520219054,8778,1,0,0,0,3,2,0,0,1,0,2,0,3,0,0,1,-3.7376495788837354,-2.403203840041265
1,1,0,1,0.04534058035677357,8779,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-3.08,-1.56
1,1,0,1,0.04530808067462161,8780,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.09,-1.29
1,1,0,0,0.045260463976626315,8781,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.63,-0.09
1,1,1,0,0.045243336677099184,8782,1,0,1,2,2,2,1,0,1,1,0,0,3,1,1,1,-3.7371225698083097,-2.738613264671525
1,0,1,1,0.0445009784966377,8783,3,1,2,2,2,2,2,0,0,1,0,0,6,1,1,1,-2.09511570305393,1.656614023391456
0,1,1,0,0.044342203245448464,8784,2,0,0,0,2,1,0,0,0,2,1,0,1,0,1,1,-1.885489391017923,-0.663074848856918
1,1,0,1,0.04396612690516799,8785,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-3.7,-2.17
1,1,0,1,0.04345148702218543,8786,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-3.62,-1.84
1,1,0,1,0.043257459621998666,8787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07,-0.67
1,0,0,1,0.04295599058038485,8788,2,1,0,2,1,1,0,0,0,2,0,0,6,0,0,0,0.4139989635761632,1.251089315914311
0,1,1,0,0.041316571356289744,8789,2,1,1,0,3,2,1,1,1,1,2,1,4,0,0,0,-4.103250951574757,-2.778474778077279
1,0,1,1,0.04080552763442996,8790,1,1,2,0,1,0,1,0,0,0,0,0,4,0,1,0,-2.224705368710495,-1.9160851700168544
0,1,1,0,0.04070284371158917,8791,0,0,2,0,0,2,1,0,0,0,0,0,5,0,1,1,-0.2966442018244297,-0.08280536044499698
1,1,0,1,0.03996557320247324,8792,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-0.61,0.23
1,1,0,1,0.0399619212945011,8793,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-2.33,-0.76
0,1,0,2,0.039500661705047464,8794,1,0,0,1,3,1,0,0,1,1,2,0,1,1,1,0,-0.394026883299615,-0.017641163410974325
1,1,0,1,0.03946507705186675,8795,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,-2.77,-0.13
1,1,1,2,0.03873329145723281,8796,0,1,2,1,0,1,1,1,0,1,2,1,2,1,1,0,-0.7903053162455094,1.1683358063405365
0,0,0,2,0.03838425597723172,8797,2,1,0,0,1,1,1,1,0,2,2,0,2,1,1,1,0.5937032134811684,-0.6271359565281038
1,1,0,0,0.038218221972456334,8798,2,0,1,2,3,0,0,1,0,0,2,0,6,0,1,1,-3.411173056760242,-0.04414129522003485
1,0,1,2,0.03819178510307325,8799,1,0,0,1,2,2,1,1,0,2,0,0,5,0,0,0,-3.686856088567092,-1.494825003906067
1,1,0,1,0.037856937348724085,8800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.9,-2.18
0,1,1,0,0.03730093375507537,8801,1,1,2,2,3,1,0,0,0,1,0,0,5,0,0,1,0.8029935035413898,-2.1416851288746352
1,0,0,0,0.037255251141758094,8802,2,0,1,0,3,1,1,1,1,0,1,1,0,1,1,1,-0.9311479580556536,-2.8033562348946672
0,0,1,0,0.037241268785607066,8803,3,1,0,2,0,1,1,1,0,2,2,0,4,0,1,0,-2.3565989606521565,0.4815513829981684
1,1,1,2,0.03594304816739724,8804,1,0,1,0,0,0,0,1,1,2,2,0,2,1,1,1,-2.6899436457376518,-1.9707249132710272
1,1,0,1,0.035885710278028116,8805,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,-4.23,-2.45
1,0,0,2,0.03517461857149312,8806,1,1,0,2,3,1,1,1,0,2,2,0,4,0,0,1,-2.8842245088011436,-1.4932933198767575
1,0,0,1,0.034850562638129634,8807,1,1,2,2,1,0,1,0,0,2,0,1,5,1,0,1,-3.731202821628192,-1.6268436710875545
1,1,1,0,0.03474245805604431,8808,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,1,-2.86,-0.67
0,0,1,2,0.03453081048502776,8809,3,0,1,0,2,2,2,1,1,1,2,1,3,0,0,0,-3.389138153918465,-1.0253822906772767
1,1,1,2,0.0343244312762615,8810,2,0,1,0,3,0,1,0,1,1,1,0,0,1,0,1,-3.600000942683928,-2.6040401153833543
1,1,0,2,0.033189510421657575,8811,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,-3.92,-1.99
1,1,0,2,0.03282278525755988,8812,0,0,2,0,1,0,2,1,0,2,2,1,4,0,0,0,-0.5705206585294151,0.5135050965239385
0,1,0,1,0.03220964828863804,8813,3,0,1,2,1,0,0,0,0,0,1,0,1,1,0,1,-2.9568372451772897,1.621834530898192
1,1,0,1,0.032043860549733516,8814,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,-2.59,-0.81
1,1,0,2,0.03198410138135499,8815,1,0,0,1,3,0,1,0,0,1,1,1,2,1,0,0,-3.7256713999170152,-2.2210257891318452
1,1,0,2,0.03176836008769651,8816,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,-3.3,-1.56
1,1,1,1,0.031730551418130526,8817,0,1,0,0,0,1,0,1,0,0,0,0,6,1,0,1,-2.35,-0.52
1,0,0,0,0.031564048720133416,8818,0,0,2,1,0,2,0,0,1,2,0,0,3,0,0,0,-2.001733701861765,-2.8614183086494394
1,1,0,0,0.03153290699932737,8819,1,1,1,1,2,1,0,0,0,0,0,1,6,0,0,0,-3.651801221966717,1.6650867255347208
1,1,0,0,0.03151704556594759,8820,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,-3.09,-1.31
1,1,1,0,0.03122130252474476,8821,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1,0.68
1,1,0,1,0.030947242030323563,8822,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,-3.09,-1.04
1,1,1,1,0.03065755999757619,8823,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3,-0.76
1,1,0,2,0.03055715779159557,8824,2,0,0,0,1,0,2,1,0,2,1,0,3,0,1,0,-3.481267731556964,0.3014584382172374
1,1,0,0,0.0301323529581492,8825,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,-3.59,-1.79
1,1,0,2,0.029579239446515807,8826,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,-4.01,-2.48
1,1,0,1,0.02946181005776305,8827,0,1,0,0,0,0,0,1,0,0,0,0,6,1,1,0,-1.86,0.18
1,1,1,1,0.02935484280908773,8828,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.62,-0.79
1,1,0,1,0.029172112923708023,8829,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,-3.18,-0.7
1,1,0,0,0.028941179280574162,8830,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.92,0.2
1,1,0,1,0.028786489155631763,8831,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-3.96,-2.2
0,0,1,1,0.02821888635108155,8832,0,0,1,1,3,0,0,0,0,1,1,0,6,0,1,1,-3.8153586941313145,-1.4726282737231071
1,0,1,1,0.02815427749324484,8833,0,0,2,2,2,0,2,1,0,1,2,0,0,0,1,0,-4.5924828793747965,-2.8001563394705897
0,0,1,0,0.02798412364172337,8834,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.87,-0.67
1,1,1,0,0.02779277418500009,8835,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.93,-0.55
0,1,0,2,0.026286404244390937,8836,3,0,2,0,2,2,2,0,0,2,2,1,0,1,1,1,-2.4107189776584583,-0.12280149839697252
1,0,0,2,0.026232955246942302,8837,1,1,2,0,1,2,2,1,0,1,1,1,6,1,1,0,-1.3095418977475959,1.591688565401438
0,1,1,2,0.02608198249919413,8838,3,0,0,0,1,0,2,0,0,1,0,1,5,1,0,1,-1.3828498671336749,-0.9433832374144004
0,1,1,0,0.02605264134855101,8839,2,0,0,1,2,2,0,1,1,2,0,1,5,1,1,1,-0.4923311573807467,-0.2567544144067462
1,1,0,0,0.02578872801421861,8840,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,-2.36,-0.22
1,1,0,0,0.02568802713350804,8841,1,1,0,2,0,2,1,1,1,1,2,0,2,0,0,1,-0.7584290892895051,-2.9264720572548377
1,0,0,1,0.02550681228181784,8842,3,1,2,0,3,0,2,0,0,0,0,1,2,0,0,0,-1.1601790134867458,-1.193644093743316
1,1,0,0,0.025356852007598685,8843,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.87,-1.87
1,0,1,2,0.02531080200355096,8844,0,1,2,0,1,2,2,0,1,0,1,1,5,0,0,1,-0.043375819065611054,0.8393044786762269
1,1,0,0,0.025224945601295682,8845,0,1,0,0,0,1,0,0,1,0,0,1,2,1,0,1,-1.53,0.71
1,0,0,2,0.025055332366490823,8846,2,0,1,2,0,0,2,0,0,1,2,0,2,1,0,1,-1.1926006004575695,-1.4647680049204863
0,0,0,2,0.024869087552899904,8847,1,1,0,1,3,2,0,1,0,1,1,1,6,1,0,1,0.1310394687414469,-0.27504003955259604
1,0,1,0,0.024566780599648508,8848,0,1,2,1,1,0,1,0,0,1,1,0,4,1,0,1,-1.0375959719948122,-2.0232752763235733
0,1,0,1,0.024127705496270968,8849,1,1,0,2,1,0,0,0,0,2,1,1,6,1,0,1,-3.639083818403841,1.2466507236305784
1,1,0,1,0.024112938401033342,8850,0,0,0,0,0,1,0,1,0,0,0,1,2,1,0,1,-2.94,-1.66
1,1,1,1,0.02407544208189211,8851,0,0,0,0,0,1,0,1,0,0,0,1,6,1,0,1,-3.54,-1.95
0,0,0,1,0.023892971824086784,8852,3,1,2,2,3,0,1,1,0,1,2,1,6,0,1,1,-1.6133036028462873,-1.9113725953823488
0,0,0,2,0.02322337422722021,8853,2,1,0,0,2,0,2,1,0,0,2,0,4,0,1,1,-4.0852561707244615,-1.2542523720400742
0,0,0,2,0.02315446498056684,8854,0,1,0,2,2,0,2,1,1,1,0,1,5,1,1,0,-0.7975890590237333,-2.173386434859069
0,0,0,0,0.02185786586017019,8855,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.28,-0.09
0,1,0,0,0.02127728500809628,8856,2,0,1,1,1,0,1,1,1,0,0,0,6,1,0,0,0.7832348838221987,-2.574886502531501
1,1,0,1,0.021082546561768004,8857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-4.13,-2.53
1,1,0,1,0.021014143236045786,8858,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,-2.99,-1.15
1,1,1,1,0.01938378637359517,8859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.62,-1.59
0,1,0,0,0.018144978536886625,8860,1,0,0,1,2,0,1,0,1,1,1,0,5,0,1,1,0.3338315810164421,-2.2587865221390864
1,1,0,1,0.017800350962973943,8861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.38,-0.87
1,1,0,0,0.017720726309360724,8862,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.4,0.43
1,1,0,0,0.017231738033542717,8863,0,1,0,0,0,1,0,0,1,0,0,1,4,1,1,1,-0.81,0.4
1,1,0,0,0.016584467030367644,8864,0,1,0,0,0,0,0,1,1,0,0,1,2,1,0,1,-1.6,-0.47
1,1,0,1,0.016523283822052037,8865,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,-3.77,-1.89
1,1,0,2,0.016514746519950274,8866,0,1,0,1,0,1,2,1,0,1,1,1,5,1,0,0,-4.365945270021775,-0.721382782319222
1,1,0,0,0.016480822646987137,8867,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.04,-0.37
1,0,1,0,0.015804284904587795,8868,0,0,1,2,0,0,1,1,1,2,1,1,0,0,1,1,-1.880269261697037,-0.6873877310993777
1,1,0,1,0.015685778717065342,8869,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-3,-0.47
1,1,1,2,0.015596596019454456,8870,2,1,0,2,3,0,1,1,1,0,2,0,3,1,1,0,-4.454252165277131,-2.775682494973604
0,1,0,2,0.01507723013177714,8871,3,0,1,0,0,0,1,1,1,2,0,1,5,1,0,1,-3.1359717772221534,-1.7631080060290036
0,1,1,2,0.014371687262397513,8872,2,0,1,1,0,0,0,1,1,1,2,0,5,1,1,1,-2.633538428079607,-1.5270868741108536
1,1,0,1,0.01433894073239339,8873,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.39,-1.05
1,1,0,1,0.014291385239559529,8874,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-2.85,-0.78
1,1,0,0,0.014152552367800275,8875,3,1,0,1,0,0,0,1,0,1,1,0,2,0,1,0,-3.762518718975128,-2.6330792726942565
0,1,0,2,0.0140125095242854,8876,3,0,1,1,1,0,2,1,1,0,1,0,3,0,1,0,-0.18490795752959155,0.6113782800959338
1,1,1,2,0.01325663394355714,8877,1,0,2,2,2,0,0,1,1,0,1,0,3,0,0,1,-2.051329409254002,1.2335469003996131
1,1,0,0,0.012826726590280502,8878,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-2.96,-0.82
1,1,0,0,0.0127913670621167,8879,1,1,2,1,0,1,2,1,1,0,2,0,6,1,0,0,-2.6182268596450737,1.0202763615753208
0,0,0,2,0.012444332406971905,8880,1,1,2,1,1,2,1,0,1,2,1,1,0,0,1,1,-1.1716281626082856,-2.9749089133994326
1,1,1,0,0.011745849682265386,8881,3,0,2,2,1,2,0,1,1,0,2,1,1,1,1,0,-4.5290152306919325,0.6724635161988677
1,1,0,0,0.011575545175828206,8882,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.6,-0.37
1,1,0,2,0.0112349373673149,8883,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,-2.53,-0.75
0,0,1,2,0.010913097104240266,8884,3,1,1,0,3,0,0,1,0,1,0,0,1,1,0,0,-0.4178283056586034,-2.9672603294759083
0,0,1,2,0.010684803410701993,8885,0,1,2,1,2,0,0,1,1,1,2,0,6,0,0,0,-0.2300352422257585,-0.8928147225003338
0,1,1,0,0.01053012039524831,8886,2,0,0,2,3,1,0,0,0,1,2,0,5,1,0,0,-2.6705367059994654,-1.5849168235913011
0,1,1,1,0.010382869323371735,8887,1,0,1,0,0,1,2,0,0,0,2,0,6,1,0,0,-1.6246959639453529,0.0943972690900532
1,1,0,0,0.009482719926845462,8888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.59,-1.94
1,1,0,1,0.00937404550441695,8889,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-3.54,-1.94
0,0,1,0,0.008930071887399527,8890,2,1,2,1,1,1,0,0,0,1,2,1,1,1,1,0,-2.0466427137534717,0.9034490240435108
1,1,0,0,0.008323024198979567,8891,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.9,-0.26
1,0,0,0,0.007975617094268916,8892,2,1,2,2,2,1,1,0,0,2,1,1,2,0,0,0,0.012826326039373727,0.6541545455723585
0,1,0,0,0.00795357076666231,8893,2,0,1,2,2,0,2,0,0,2,0,0,0,0,1,0,-0.3510836044955923,1.5415784904450902
1,1,0,2,0.007797452818847361,8894,0,1,0,1,3,1,2,1,1,1,0,0,4,0,0,0,0.6000685240736265,0.5554394999153018
1,1,0,1,0.00765704765893005,8895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63,-1.17
1,1,0,1,0.007170838490161924,8896,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,-3.9,-2.19
0,1,0,0,0.007086872845318559,8897,2,1,2,0,3,1,2,0,0,2,1,1,6,1,0,1,-4.1610043323221095,0.8580639892063759
0,1,1,1,0.006884094347054393,8898,1,0,2,1,2,0,0,1,0,1,0,1,5,1,1,1,-0.7142225448189209,-2.019494442882176
1,1,0,1,0.006729339452715366,8899,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,-3.31,-1.49
1,1,0,1,0.004642981685741232,8900,0,0,2,2,3,1,2,0,0,1,1,1,5,0,1,1,-4.5174801627951435,-1.431528413625311
1,1,0,1,0.003778581210086951,8901,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-3.53,-1.54
0,0,1,2,0.003200309810601876,8902,3,1,1,0,0,1,2,0,1,1,1,0,6,1,1,1,-3.650719122344828,-0.9889797395042694
